dataset,date,latitude,longitude,deaths_min,deaths_max,children,names,description,source
dronestream,2011-09-25T00:00:00.000Z,-0.354098,42.545328,0,?,0,,"The United States launched a series of drone attacks on al-Shabaab in Kismayo, according to residents, who reported attacks on three locations.",http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/
dronestream,2011-09-27T00:00:00.000Z,32.3022237948,69.4054412842,0,4,0,,"Up to four killed and up to two injured in strike on a compound. Azam Warsak, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/
dronestream,2011-09-30T00:00:00.000Z,32.3028041739,69.3251037598,3,4,0,,"3-4 killed and 5 injured in strike on a vehicle. Baghar, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/
dronestream,2011-09-30T00:00:00.000Z,16.565146,45.538211,4,4,"Anwar al Awlaki, Samir Khan, Abu Muhsen al Maribi, Salem al Marwani",,"Anwar al-Awlaki, the US-born cleric, became the first US citizen to be deliberately killed by the CIA in a drone strike. 3 others were killed as well.",http://www.thebureauinvestigates.com/2012/03/29/yemen-reported-us-covert-actions-since-2001/
dronestream,2011-10-06T00:00:00.000Z,-0.117925,42.326611,4,4,0,,"Four Somali farmers were reported to have been killed in a possible drone strike in Dolbiyow Village, 35km east of Dhobley. The farmers and their camels were killed moments after al-Shabaab fighters fled the area in vehicles, witnesses said.",http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/
dronestream,2011-10-13T00:00:00.000Z,33.0201789992,70.0728607178,4,6,0,,"4-6 killed and 4 injured. Danda Darpakhel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/
dronestream,2011-10-13T00:00:00.000Z,32.4784877027,69.2784118652,3,6,0,,"3-6 killed in strike on a compound. Zeba Pahar, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/
dronestream,2011-10-14T00:00:00.000Z,14.3393630866,47.4416316777,0,0,0,,"In the first of several attacks on this day, a drone attack struck a house in the Azan district of Shabwah, but the occupants of the house had left two minutes earlier.",http://www.thebureauinvestigates.com/2012/03/29/yemen-reported-us-covert-actions-since-2001/
dronestream,2011-10-14T00:00:00.000Z,33.0201789992,70.0728607178,5,6,0,,"5-6 alleged militants killed in strike on a vehicle. Danda Darpakhel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/
dronestream,2011-10-14T00:00:00.000Z,14.323499,47.453653,7,9,"Abdulrahman al-Awlaki, Ahmed Abdulrahman al-Awlaki, Sarhan al-Qusa",,"Drone strike killed 7-9 people, including a 16 and 17-year-old boy. Abdulrahman al-Awlaki, the 16-year old son of Anwar al-Awlaki, was one of the people who perished.",http://www.thebureauinvestigates.com/2012/03/29/yemen-reported-us-covert-actions-since-2001/
dronestream,2011-10-14T00:00:00.000Z,13.612304,46.106282,15,17,0,,A third possible drone attack killed up to 17 people on Friday night.,http://www.thebureauinvestigates.com/2012/03/29/yemen-reported-us-covert-actions-since-2001/
dronestream,2011-10-14T00:00:00.000Z,14.3393630866,47.4416316777,2,2,Saleh Qaid Toayman,,"Saleh Qaid Toayman and his 14-year-old son were reported killed in an overnight strike in Azan. They were grazing camels 'in an area known to be controlled by al-Qaida,' and had then slept by a mosque, according to Toayman's 15-year-old son Azzedine who survived the strike.",http://www.thebureauinvestigates.com/2012/03/29/yemen-reported-us-covert-actions-since-2001/
dronestream,2011-10-15T00:00:00.000Z,32.4865968294,69.2832183838,3,6,0,,"3-6 killed and 3-7 injured in strike on a compound. Angor Adda, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/
dronestream,2011-10-15T00:00:00.000Z,32.327033,69.596401,3,7,0,,"There were reports of a further strike in South Waziristan on Maulvi Nazir's forces, which killed up to seven alleged militants. Three of those killed were named as Hazrat Ali, Sher Ali and Amir Hamza â€“ possibly 'low level Taliban commanders.'",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/
dronestream,2011-10-23T00:00:00.000Z,-0.354098,42.545328,11,11,0,,At least 11 civilians died and more than 20 others were wounded after a possible US drone attacked on Afmadow town in the Lower Jubba region.,http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/
dronestream,2011-10-26T00:00:00.000Z,32.664167,70.218333,13,22,0,,13-22 killed and 6 injured in a strike.,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/
dronestream,2011-10-27T00:00:00.000Z,32.3022237948,69.4054412842,4,6,0,,"4-6 killed and 3-4 injured in a strike on a vehicle. Azam Warsak, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/
dronestream,2011-10-27T00:00:00.000Z,32.953944,70.262883,4,6,0,,"A second strike of the day on either a moving vehicle or a house in North Waziristan killed 4-6 alleged militants, according to Pakistani security officials. No further details were given.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/
dronestream,2011-10-30T00:00:00.000Z,33.151242,70.434707,4,6,0,,Strike on a vehicle killed 4-6.,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/
dronestream,2011-10-31T00:00:00.000Z,32.9887957151,70.3260612488,2,4,0,,"An attack on a vehicle near the town of Mir Ali, North Waziristan killed 2-4 people, including at two civilians.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/
dronestream,2011-11-03T00:00:00.000Z,33.0201789992,70.0728607178,2,3,0,,"An attack on an alleged militant housing compound near Miranshah in North Waziristan killed up to three people and injured three others, according to local officials. Dawn reported that the casualties were part of the Haqqani Network.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/
dronestream,2011-11-08T00:00:00.000Z,13.612304,46.106282,?,?,0,,"The militant stronghold of Rumeila was targeted by 'five US drone strikes,' killing an unknown number of people.
",http://www.thebureauinvestigates.com/2012/03/29/yemen-reported-us-covert-actions-since-2001/
dronestream,2011-11-14T00:00:00.000Z,2.140976,45.118861,1,2,0,,"Missiles were fired at a training camp in Afgoye, Lower Shabelle, according to al Shabaab. 1-2 reported killed. Unclear who was responsible for the strikes.",http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/
dronestream,2011-11-15T00:00:00.000Z,33.0020413985,70.0608444214,7,7,0,,7 killed and 2-4 injured in strike on a house in Miranshah.,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/
dronestream,2011-11-16T00:00:00.000Z,31.2452778,69.54,16,22,0,,16-22 killed in strike on two housing compounds in Babar Ghar.,http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/
dronestream,2011-11-17T00:00:00.000Z,33.0187396433,69.6588134766,7,9,0,,"In the third strike in as many days, CIA drones attacked a compound in North Waziristan, killing 7-9.",http://www.thebureauinvestigates.com/2011/08/10/obama-2011-strikes/
dronestream,2011-12-22T00:00:00.000Z,13.129616,45.381295,1,1,Abdulrahman al-Wuhayshi,,"A US drone strike reportedly killed Abdulrahman al-Wuhayshi, the younger brother of Nasser al-Wuhayshi, a Yemeni who leads AQAP.",http://www.thebureauinvestigates.com/2012/03/29/yemen-reported-us-covert-actions-since-2001/
dronestream,2012-01-10T00:00:00.000Z,33.0020413985,70.0608444214,1,4,0,,"1-4 people killed in a strike on a house near Miranshah. Aslam Awan (aka Abdullah Khorasani), a senior operations operative for al Qaeda  is believed to be among dead.",http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/
dronestream,2012-01-12T00:00:00.000Z,33.151242,70.434707,5,9,0,,5-9 alleged militants killed and 2-3 injured in a strike on two vehicles near Dogga.,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/
dronestream,2012-01-21T00:00:00.000Z,2.084754,45.210714,1,1,Bilal Al-Barjawi,,"Three missiles fired from a suspected drone operated by JSOC killed British-Lebanese militant Bilal Al-Barjawi, also known as Abu Hafsa.",http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/
dronestream,2012-01-23T00:00:00.000Z,32.9686354261,69.7020721436,4,5,0,,4-5 alleged militants killed and 1 injured in a strike on a vehicle near Deegan.,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/
dronestream,2012-01-31T00:00:00.000Z,13.880199,45.86811,10,14,"Mouwhahhad al-Maaribi, Ibrahim Al-Najdi, Abed Al Farraj Al-Shamri, Saleh Al-Akili, Abdul Munim al-Fathani",,10-14 people killed in Abyan.,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
dronestream,2012-02-08T00:00:00.000Z,33.0020413985,70.0608444214,9,10,0,,9-10 alleged militants killed and up to 12 injured a strike on a house near Miranshah.,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/
dronestream,2012-02-09T00:00:00.000Z,33.0020413985,70.0608444214,5,8,0,,"5-8 killed, possibly 2 civilians, in a strike on a house near Miransha.  Badar Mansoor, a local Pakistani al Qaeda leader, and his wife and child are believed to be amongst dead.",http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/
dronestream,2012-02-16T00:00:00.000Z,33.0020413985,70.0608444214,6,6,0,,6 alleged militants killed and up to 7 injured in a strike on a house near Spalga.,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/
dronestream,2012-02-16T00:00:00.000Z,32.9582654853,70.2410888672,10,15,0,,10-15 alleged militants killed in a strike on a vehicle in Mir Ali.,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/
dronestream,2012-02-24T00:00:00.000Z,2.192222,42.874722,4,7,0,,"Hours after Secretary Clinton told the London Somalia conference that airstrikes against al Shabaab 'would not be a good idea', a US drone strike killed up to seven alleged Islamists in Lower Shabelle.",http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/
dronestream,2012-03-09T00:00:00.000Z,32.321955,69.864395,8,15,0,,"8-15 alleged militants killed and 3 injured in a strike on a vehicle in the Mandao borderlands area. Amongst dead was German citizen Samir H, believed to be one of the most dangerous Islamists in the country.",http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/
dronestream,2012-03-09T00:00:00.000Z,32.321955,69.864395,0,6,0,,"Two sources reported a second strike. The first reportedly hit a vehicle, killing up to 15 militants. The second strike was said to have hit a house 12 kilometres away, killing â€˜six Uzbeks.â€™",http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/
dronestream,2012-03-09T00:00:00.000Z,14.099622,45.432054,23,34,Hadaar al-Homaiqani,,"A late evening airstrike on Bayda by US drones struck a gathering of alleged militants. As many as 34 â€˜AQAP militants' died. Two brothers of local businessman Salim al-Barakani â€“ one a teacher, the other a cellphone repairman, were among the civilians killed.",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
dronestream,2012-03-10T00:00:00.000Z,13.129616,45.381295,24,24,0,,"Air strikes in Jaar and Zinjibar killed up to 24 alleged militants. Although initially reported as the work of the Yemen Air Force, a senior Yemen government official told CNN that the attacks were the work of the US, part of a three-day offensive.",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
dronestream,2012-03-11T00:00:00.000Z,13.219465,45.310246,3,6,0,,"An air attack on a militant-occupied factory where arms were allegedly stored killed three near Jaar. Ansar al Sharia said US drones carried out the early evening strike, with up to five drones reportedly taking part.",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
dronestream,2012-03-13T00:00:00.000Z,14.099622,45.432054,4,5,Nasser al-Thafry,,4-5 people were killed in a strike on a moving vehicle. CNN reported that the strike appeared to be the work of the US.,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
dronestream,2012-03-13T00:00:00.000Z,32.8210374676,69.9799919128,6,8,0,,6-8 alleged militants belived to be senoir commanders of a Taliban faction were killed and 2-4 injured in a strike on a vehicle.,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/
dronestream,2012-03-13T00:00:00.000Z,32.7026315,69.9816857,7,7,0,,7 unknown alleged militants killed and 3 injured in a strike on a vehicle in the borderlands of North and South Waziristan.,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/
dronestream,2012-03-22T00:00:00.000Z,13.129616,45.381295,29,30,0,,"According to local Yemen officials, three areas in Zinjibar were struck by US drone strikes, killing at least 30 al Qaeda fighters.",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
dronestream,2012-03-30T00:00:00.000Z,33.0020413985,70.0608444214,4,4,0,,A Miranshah house destroyed killing 4 alleged militants.,http://www.thebureauinvestigates.com/2012/01/11/obama-2012-strikes/
dronestream,2012-03-30T00:00:00.000Z,14.3393630866,47.4416316777,5,5,Mohamed Saleh al Suna,,"Four alleged AQAP militants died and three were 'critically injured' after a US drone struck their vehicles. 6-9 others were injured, including 5 civilians. One of the civilians, Mohamed, would later die.",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
dronestream,2012-04-01T00:00:00.000Z,13.612304,46.106282,38,38,0,,"Multiple airstrikes killed as many as 38 â€˜suspected al Qaeda militantsâ€™ in Lahj and Abyan over a 48-hour period, according to CNN. A number of officials confirmed US involvement",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
dronestream,2012-04-07T00:00:00.000Z,14.653544,47.009442,0,8,0,,News agencies reported a night time US drone strike on a moving vehicle in Shabwah province. The Yemen Air Force lacks the technical ability to carry out such a strike.,http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
dronestream,2012-04-08T00:00:00.000Z,13.085664,45.361154,16,16,0,,"The Yemen Defence Ministry reported that â€˜Yemeni-U.S. joint air raids bombed al-Qaida hideouts in the southern province of Abyan, killing at least 16 militantsâ€™, according to Xinhua. Other agencies did not specify US involvement.",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
dronestream,2012-04-08T00:00:00.000Z,14.653544,47.009442,8,8,0,,"The other militants, 8, were killed when a US drone targeted their car in the province,' alsahwa-yemen.net quoted a tribal source as saying. ",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
dronestream,2012-04-11T00:00:00.000Z,13.880199,45.86811,10,14,0,,"A targeted evening strike on an â€˜al Qaeda convoyâ€™ reportedly killed up to 14 alleged militants near Loder, Abyan Province. A local government official told Xinhua that the attack was the work of a US drone.",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
dronestream,2012-04-14T00:00:00.000Z,14.099622,45.432054,7,7,Mohammed al-Sabri,,"An evening airstrike on a vehicle killed at least three Ansar al-Sharia members, among them reportedly Mohammed al-Sabri, a â€˜leading militantâ€™. Associated Press cited two Yemen military officials as saying that US drones had carried out the attack in Al Bayda Province, with a security official telling AFP the same. Eyewitness Abdel-Salam al-Ansi told the agency that he heard a strong explosion and had rushed outside: â€˜The car had been turned into a ball of fire.â€™",http://www.thebureauinvestigates.com/2012/05/08/yemen-reported-us-covert-action-2012/
